Temps	EA0
0.448	-0.0140726594254375
0.449	0.0261352146044374
0.45	0.0361871831119061
0.451	0.0864470256492496
0.452	0.0311611988581717
0.453	0.0412131673656404
0.454	0.0412131673656404
0.455	0.0110572618432343
0.456	0.0311611988581717
0.457	0.0160832460969687
0.458	0.0261352146044374
0.459	-0.0693584862165153
0.46	0.021109230350703
0.461	0.0361871831119061
0.462	0.0562911201268435
0.463	0.136706868186593
0.464	0.362876159604639
0.465	0.795110805425793
0.466	1.51885253796354
0.467	2.52907537296414
0.468	3.80064938915893
0.469	5.14258718490601
0.47	5.30844466527924
0.471	5.34362655505538
0.472	5.35367852356285
0.473	5.36875647632405
0.474	5.36875647632405
0.475	5.36875647632405
0.476	5.37378246057779
0.477	5.37378246057779
0.478	5.37378246057779
0.479	5.36875647632405
0.48	5.37378246057779
0.481	5.36875647632405
0.482	5.37378246057779
0.483	5.36875647632405
0.484	5.36875647632405
0.485	5.36373049207032
0.486	5.35367852356285
0.487	5.33357458654791
0.488	5.31849663378671
0.489	5.25315883848816
0.49	4.40879348386079
0.491	3.20255726296455
0.492	2.05160686885938
0.493	0.93081238027662
0.494	0.176914742216468
0.495	0.0311611988581717
0.496	0.021109230350703
0.497	0.0110572618432343
0.498	0.0261352146044374
0.499	0.021109230350703
0.5	0.021109230350703
0.501	0.0311611988581717
0.502	0.00603127758949995
0.503	0.0010052933357656
0.504	0.0160832460969687
0.505	0.0311611988581717
0.506	0.0663430886343122
0.507	0.0261352146044374
0.508	0.0462391516193748
0.509	0.021109230350703
0.51	0.0361871831119061
0.511	0.0261352146044374
0.512	0.0160832460969687
0.513	0.0160832460969687
0.514	0.021109230350703
0.515	-0.0090466751717031
0.516	0.0160832460969687
0.517	0.0613171043805778
0.518	0.0110572618432343
0.519	0.021109230350703
0.52	0.021109230350703
0.521	0.0713690728880465
0.522	-0.0341765964403749
0.523	0.0110572618432343
0.524	0.0311611988581717
0.525	0.0562911201268435
0.526	0.0160832460969687
0.527	0.0261352146044374
0.528	0.0512651358731091
0.529	0.0110572618432343
0.53	0.021109230350703
0.531	0.0261352146044374
0.532	0.0412131673656404
0.533	-0.0140726594254375
0.534	0.0160832460969687
0.535	0.0311611988581717
0.536	0.0261352146044374
0.537	0.0160832460969687
0.538	0.0110572618432343
0.539	0.0311611988581717
0.54	-0.0693584862165153
0.541	0.0261352146044374
0.542	-0.0442285649478436
0.543	0.0914730099029839
0.544	0.021109230350703
0.545	0.0160832460969687
0.546	0.021109230350703
0.547	0.0160832460969687
0.548	0.0261352146044374
0.549	0.0311611988581717
0.55	0.021109230350703
0.551	0.00603127758949995
0.552	0.0160832460969687
0.553	0.0160832460969687
0.554	0.021109230350703
0.555	0.0160832460969687
0.556	0.0663430886343122
0.557	0.0914730099029839
0.558	0.021109230350703
0.559	0.021109230350703
0.56	0.0160832460969687
0.561	0.021109230350703
0.562	0.021109230350703
0.563	0.021109230350703
0.564	-0.0190986436791718
0.565	0.0261352146044374
0.566	0.021109230350703
0.567	0.021109230350703
0.568	0.0311611988581717
0.569	-0.0140726594254375
0.57	0.021109230350703
0.571	0.0261352146044374
0.572	0.021109230350703
0.573	0.0261352146044374
0.574	0.021109230350703
0.575	0.021109230350703
0.576	-0.0291506121866405
0.577	0.021109230350703
0.578	0.00603127758949995
0.579	0.0261352146044374
0.58	0.0964989941567183
0.581	0.0160832460969687
0.582	0.0613171043805778
0.583	0.0160832460969687
0.584	0.00603127758949995
0.585	0.021109230350703
0.586	0.0160832460969687
0.587	0.0110572618432343
0.588	0.0261352146044374
0.589	0.0261352146044374
0.59	0.021109230350703
0.591	0.0361871831119061
0.592	0.0311611988581717
0.593	0.021109230350703
0.594	0.021109230350703
0.595	0.021109230350703
0.596	0.0261352146044374
0.597	0.0361871831119061
0.598	0.0964989941567183
0.599	0.222148600500077
0.6	0.528733639977872
0.601	1.08661789214239
0.602	1.94606119953096
0.603	3.11711553065106
0.604	4.49926120042801
0.605	5.26823679124936
0.606	5.32352261804044
0.607	5.35367852356285
0.608	5.35870450781658
0.609	5.36373049207032
0.61	5.37378246057779
0.611	5.36875647632405
0.612	5.36373049207032
0.613	5.37378246057779
0.614	5.37378246057779
0.615	5.36875647632405
0.616	5.37378246057779
0.617	5.37378246057779
0.618	5.36875647632405
0.619	5.36875647632405
0.62	5.37378246057779
0.621	5.35870450781658
0.622	5.36875647632405
0.623	5.33860057080165
0.624	5.33357458654791
0.625	5.31347064953297
0.626	5.23808088572696
0.627	4.19267616095021
0.628	3.03167379833758
0.629	1.89077537273988
0.63	0.830292695201933
0.631	0.141732852440327
0.632	-0.0542805334553123
0.633	-0.00402069091796875
0.634	0.00603127758949995
0.635	0.0010052933357656
0.636	0.0261352146044374
0.637	0.0311611988581717
0.638	0.0261352146044374
0.639	0.0311611988581717
0.64	0.0412131673656404
0.641	0.0562911201268435
0.642	-0.0140726594254375
0.643	0.0311611988581717
0.644	0.0110572618432343
0.645	0.0261352146044374
0.646	0.0010052933357656
0.647	0.0311611988581717
0.648	0.0160832460969687
0.649	0.00603127758949995
0.65	0.021109230350703
0.651	0.0160832460969687
0.652	0.0160832460969687
0.653	0.0261352146044374
0.654	0.0361871831119061
0.655	0.0311611988581717
0.656	0.0261352146044374
0.657	-0.0090466751717031
0.658	0.021109230350703
0.659	0.021109230350703
0.66	0.021109230350703
0.661	0.0261352146044374
0.662	0.021109230350703
0.663	-0.0492545492015779
0.664	0.021109230350703
0.665	0.0412131673656404
0.666	0.021109230350703
0.667	0.0311611988581717
0.668	0.0261352146044374
0.669	0.021109230350703
0.67	-0.0492545492015779
0.671	0.0261352146044374
0.672	-0.079410454723984
0.673	0.0512651358731091
0.674	0.0613171043805778
0.675	-0.0392025806941092
0.676	0.0613171043805778
0.677	0.021109230350703
0.678	-0.0190986436791718
0.679	0.0361871831119061
0.68	0.021109230350703
0.681	0.0412131673656404
0.682	0.00603127758949995
0.683	0.0110572618432343
0.684	0.00603127758949995
0.685	0.0160832460969687
0.686	0.021109230350703
0.687	0.00603127758949995
0.688	0.0261352146044374
0.689	0.0110572618432343
0.69	0.0713690728880465
0.691	0.0311611988581717
0.692	0.0512651358731091
0.693	0.0361871831119061
0.694	0.021109230350703
0.695	0.0713690728880465
0.696	-0.0291506121866405
0.697	0.0261352146044374
0.698	0.0261352146044374
0.699	0.0261352146044374
0.7	0.021109230350703
0.701	0.0160832460969687
0.702	-0.0542805334553123
0.703	0.0562911201268435
0.704	0.0361871831119061
0.705	0.0261352146044374
0.706	0.0462391516193748
0.707	0.0261352146044374
0.708	0.0261352146044374
0.709	0.021109230350703
0.71	0.0311611988581717
0.711	0.0261352146044374
0.712	0.0311611988581717
0.713	0.0663430886343122
0.714	0.0462391516193748
0.715	0.0160832460969687
0.716	0.0010052933357656
0.717	0.0160832460969687
0.718	0.0311611988581717
0.719	0.0010052933357656
0.72	0.0361871831119061
0.721	0.0261352146044374
0.722	0.021109230350703
0.723	0.021109230350703
0.724	0.0110572618432343
0.725	0.00603127758949995
0.726	0.0311611988581717
0.727	0.0110572618432343
0.728	0.00603127758949995
0.729	0.0160832460969687
0.73	0.021109230350703
0.731	0.0613171043805778
0.732	0.021109230350703
0.733	0.0261352146044374
0.734	0.0261352146044374
0.735	0.0311611988581717
0.736	0.0311611988581717
0.737	0.0462391516193748
0.738	0.151784820947796
0.739	0.35282419109717
0.74	0.744850962888449
0.741	1.39822891587391
0.742	2.35819190833718
0.743	3.54432419221848
0.744	4.92144387774169
0.745	5.29336671251804
0.746	5.33357458654791
0.747	5.34865253930911
0.748	5.36373049207032
0.749	5.35870450781658
0.75	5.37378246057779
0.751	5.35870450781658
0.752	5.36875647632405
0.753	5.37378246057779
0.754	5.36875647632405
0.755	5.37378246057779
0.756	5.37880844483152
0.757	5.37378246057779
0.758	5.36875647632405
0.759	5.36373049207032
0.76	5.36875647632405
0.761	5.36373049207032
0.762	5.34865253930911
0.763	5.34865253930911
0.764	5.32854860229418
0.765	5.30341868102551
0.766	5.26321080699563
0.767	4.54449505871162
0.768	3.46893442841247
0.769	2.42352970363572
0.77	1.36807301035151
0.771	0.418161986395717
0.772	0.0763950571417809
0.773	0.021109230350703
0.774	0.0311611988581717
0.775	0.0261352146044374
0.776	0.021109230350703
0.777	0.021109230350703
0.778	0.0311611988581717
0.779	0.021109230350703
0.78	-0.0442285649478436
0.781	0.021109230350703
0.782	0.0110572618432343
0.783	0.0110572618432343
0.784	0.021109230350703
0.785	0.021109230350703
0.786	-0.0140726594254375
0.787	0.0110572618432343
0.788	0.021109230350703
0.789	0.0713690728880465
0.79	0.0160832460969687
0.791	0.021109230350703
0.792	0.0110572618432343
0.793	0.0110572618432343
0.794	0.0361871831119061
0.795	0.021109230350703
0.796	0.021109230350703
0.797	0.0412131673656404
0.798	-0.0492545492015779
0.799	0.0160832460969687
0.8	0.0663430886343122
0.801	0.0864470256492496
0.802	0.0261352146044374
0.803	0.0010052933357656
0.804	0.021109230350703
0.805	0.021109230350703
0.806	0.0261352146044374
0.807	0.00603127758949995
0.808	-0.0241246279329062
0.809	0.0763950571417809
0.81	0.0261352146044374
0.811	0.0261352146044374
0.812	0.00603127758949995
0.813	0.021109230350703
0.814	0.021109230350703
0.815	0.0160832460969687
0.816	0.00603127758949995
0.817	0.021109230350703
0.818	0.0261352146044374
0.819	0.0160832460969687
0.82	0.0261352146044374
0.821	0.021109230350703
0.822	0.021109230350703
0.823	0.0261352146044374
0.824	0.0110572618432343
0.825	0.0261352146044374
0.826	0.0010052933357656
0.827	-0.00402069091796875
0.828	0.0160832460969687
0.829	0.0261352146044374
0.83	0.021109230350703
0.831	0.021109230350703
0.832	0.00603127758949995
0.833	0.021109230350703
0.834	0.0261352146044374
0.835	0.0311611988581717
0.836	0.0160832460969687
0.837	0.021109230350703
0.838	0.021109230350703
0.839	0.021109230350703
0.84	0.0261352146044374
0.841	-0.00402069091796875
0.842	-0.0743844704702497
0.843	0.0160832460969687
0.844	0.0160832460969687
0.845	0.0110572618432343
0.846	0.0562911201268435
0.847	-0.0090466751717031
0.848	-0.0291506121866405
0.849	0.0311611988581717
0.85	0.021109230350703
0.851	0.0512651358731091
0.852	0.021109230350703
0.853	0.0311611988581717
0.854	0.0160832460969687
0.855	0.0261352146044374
0.856	-0.0140726594254375
0.857	0.0311611988581717
0.858	0.0311611988581717
0.859	0.021109230350703
0.86	-0.0341765964403749
0.861	0.0261352146044374
0.862	0.0110572618432343
0.863	0.0160832460969687
0.864	0.0361871831119061
0.865	0.00603127758949995
0.866	0.021109230350703
0.867	0.0261352146044374
0.868	0.0311611988581717
0.869	0.0261352146044374
0.87	0.0562911201268435
0.871	0.0261352146044374
0.872	0.0361871831119061
0.873	0.0261352146044374
0.874	0.021109230350703
0.875	0.021109230350703
0.876	0.0160832460969687
0.877	0.0361871831119061
0.878	0.0562911201268435
0.879	0.151784820947796
0.88	0.292512380052358
0.881	0.629253325052559
0.882	1.22231946699321
0.883	2.10689269565046
0.884	3.29302497953176
0.885	4.66009269654751
0.886	5.27828875975683
0.887	5.32854860229418
0.888	5.35367852356285
0.889	5.36373049207032
0.89	5.36875647632405
0.891	5.36373049207032
0.892	5.37378246057779
0.893	5.37378246057779
0.894	5.37378246057779
0.895	5.37378246057779
0.896	5.37378246057779
0.897	5.37378246057779
0.898	5.37378246057779
0.899	5.37880844483152
0.9	5.37378246057779
0.901	5.36373049207032
0.902	5.36875647632405
0.903	5.35870450781658
0.904	5.35367852356285
0.905	5.34865253930911
0.906	5.32854860229418
0.907	5.29839269677177
0.908	5.19787301169708
0.909	4.07707852311432
0.91	2.94120608177036
0.911	1.85056749871001
0.912	0.81521474244073
0.913	0.136706868186593
0.914	0.0311611988581717
0.915	0.021109230350703
0.916	0.021109230350703
0.917	-0.0090466751717031
0.918	-0.0492545492015779
0.919	0.136706868186593
0.92	0.0814210413955152
0.921	0.021109230350703
0.922	0.0261352146044374
0.923	0.0261352146044374
0.924	0.0160832460969687
0.925	0.0010052933357656
0.926	0.021109230350703
0.927	0.0160832460969687
0.928	0.0110572618432343
0.929	0.0160832460969687
0.93	0.0261352146044374
0.931	0.0261352146044374
0.932	-0.0341765964403749
0.933	0.021109230350703
0.934	0.0562911201268435
0.935	0.021109230350703
0.936	0.0311611988581717
0.937	-0.0392025806941092
0.938	0.0462391516193748
0.939	0.0160832460969687
0.94	0.0412131673656404
0.941	0.0311611988581717
0.942	0.021109230350703
0.943	0.021109230350703
0.944	0.0412131673656404
0.945	0.0261352146044374
0.946	0.0311611988581717
0.947	0.021109230350703
0.948	-0.0392025806941092
0.949	-0.0442285649478436
0.95	0.0261352146044374
0.951	0.0613171043805778
0.952	-0.0392025806941092
0.953	0.0160832460969687
0.954	0.0361871831119061
0.955	0.0261352146044374
0.956	0.00603127758949995
0.957	0.0311611988581717
0.958	0.021109230350703
0.959	0.0663430886343122
0.96	0.0261352146044374
0.961	0.0311611988581717
0.962	-0.0140726594254375
0.963	0.0261352146044374
0.964	0.0311611988581717
0.965	0.021109230350703
0.966	0.0261352146044374
0.967	0.0261352146044374
0.968	0.021109230350703
0.969	0.0361871831119061
0.97	0.0261352146044374
0.971	0.0110572618432343
0.972	0.0110572618432343
0.973	-0.0090466751717031
0.974	0.021109230350703
0.975	0.021109230350703
0.976	0.0311611988581717
0.977	0.0512651358731091
0.978	-0.0090466751717031
0.979	-0.0291506121866405
0.98	0.021109230350703
0.981	0.021109230350703
0.982	0.0412131673656404
0.983	0.0261352146044374
0.984	0.021109230350703
0.985	0.0512651358731091
0.986	0.0311611988581717
0.987	0.0361871831119061
0.988	0.021109230350703
0.989	-0.0392025806941092
0.99	0.101524978410453
0.991	0.0412131673656404
0.992	0.0361871831119061
0.993	0.0412131673656404
0.994	0.0311611988581717
0.995	0.0361871831119061
0.996	0.0261352146044374
0.997	0.0663430886343122
0.998	0.0110572618432343
0.999	0.0311611988581717
1	0.0412131673656404
1.001	0.00603127758949995
1.002	0.0562911201268435
1.003	0.00603127758949995
1.004	-0.0190986436791718
1.005	0.0160832460969687
1.006	-0.0140726594254375
1.007	0.0160832460969687
1.008	0.021109230350703
1.009	0.0110572618432343
1.01	0.0512651358731091
1.011	0.0361871831119061
1.012	-0.0693584862165153
1.013	0.0311611988581717
1.014	0.0311611988581717
1.015	0.0663430886343122
1.016	0.00603127758949995
1.017	0.0512651358731091
1.018	0.00603127758949995
1.019	0.00603127758949995
1.02	0.021109230350703
1.021	0.021109230350703
1.022	0.0361871831119061
1.023	0.0311611988581717
1.024	0.0261352146044374
1.025	0.0512651358731091
1.026	0.106550962664187
1.027	0.227174584753811
1.028	0.518681671470404
1.029	0.996150175575167
1.03	1.71486592385918
1.031	2.77032261714339
1.032	3.9413769482635
1.033	5.18279505893588
1.034	5.29839269677177
1.035	5.33357458654791
1.036	5.35367852356285
1.037	5.35870450781658
1.038	5.36875647632405
1.039	5.37378246057779
1.04	5.36875647632405
1.041	5.36875647632405
1.042	5.36875647632405
1.043	5.37378246057779
1.044	5.36875647632405
1.045	5.37378246057779
1.046	5.37378246057779
1.047	5.36875647632405
1.048	5.37378246057779
1.049	5.35870450781658
1.05	5.35870450781658
1.051	5.34865253930911
1.052	5.33860057080165
1.053	5.32854860229418
1.054	5.29839269677177
1.055	5.21295096445829
1.056	4.24796198774129
1.057	3.24779112124816
1.058	2.27275017602369
1.059	1.35299505759031
1.06	0.382980096619576
1.061	0.0663430886343122
1.062	0.0613171043805778
1.063	-0.0542805334553123
1.064	0.0160832460969687
1.065	0.021109230350703
1.066	0.021109230350703
1.067	0.00603127758949995
1.068	0.0160832460969687
1.069	0.0261352146044374
1.07	0.021109230350703
1.071	0.021109230350703
1.072	0.0261352146044374
1.073	0.021109230350703
1.074	-0.0542805334553123
1.075	0.021109230350703
1.076	-0.0140726594254375
1.077	-0.0492545492015779
1.078	0.0562911201268435
1.079	0.0311611988581717
1.08	0.0412131673656404
1.081	0.021109230350703
1.082	0.0261352146044374
1.083	0.0412131673656404
1.084	0.021109230350703
1.085	0.021109230350703
1.086	0.021109230350703
1.087	0.0311611988581717
1.088	0.021109230350703
1.089	0.0160832460969687
1.09	0.0261352146044374
1.091	-0.079410454723984
1.092	0.0160832460969687
1.093	0.0261352146044374
1.094	0.0261352146044374
1.095	0.0261352146044374
1.096	0.0160832460969687
1.097	0.0462391516193748
1.098	0.0261352146044374
1.099	0.0160832460969687
1.1	0.021109230350703
1.101	0.0160832460969687
1.102	0.0160832460969687
1.103	0.0261352146044374
