Temps	EA0
0	0.221182825509459
0.0005	0.219669256359339
0.001	0.216137595009059
0.0015	0.221687348559499
0.002	0.220173779409379
0.0025	0.220678302459419
0.003	0.216137595009059
0.0035	0.212101410608739
0.004	0.221182825509459
0.0045	0.223200917709619
0.005	0.222696394659579
0.0055	0.225219009909779
0.006	0.226228056009859
0.0065	0.225723532959819
0.007	0.232282332610339
0.0075	0.225219009909779
0.008	0.223200917709619
0.0085	0.220678302459419
0.009	0.220173779409379
0.0095	0.215633071959019
0.01	0.220173779409379
0.0105	0.220678302459419
0.011	0.218155687209219
0.0115	0.213614979758859
0.012	0.218155687209219
0.0125	0.229255194310099
0.013	0.31199697451666
0.0135	0.398774939123541
0.014	0.445191059727222
0.0145	0.467390073928982
0.015	0.470417212229222
0.0155	0.468903643079102
0.016	0.468903643079102
0.0165	0.470417212229222
0.017	0.469912689179182
0.0175	0.458308659028262
0.018	0.431064414326102
0.0185	0.369512602221221
0.019	0.247922547161579
0.0195	0.223200917709619
0.02	0.222696394659579
0.0205	0.225723532959819
0.021	0.206551657058299
0.0215	0.224209963809699
0.022	0.212101410608739
0.0225	0.224209963809699
0.023	0.220678302459419
0.0235	0.220173779409379
0.024	0.221182825509459
0.0245	0.221687348559499
0.025	0.223200917709619
0.0255	0.224209963809699
0.026	0.223200917709619
0.0265	0.224209963809699
0.027	0.226732579059899
0.0275	0.223705440759659
0.028	0.222696394659579
0.0285	0.226228056009859
0.029	0.228750671260059
0.0295	0.201506426557899
0.03	0.219164733309299
0.0305	0.215128548908979
0.031	0.221687348559499
0.0315	0.218660210259259
0.032	0.219164733309299
0.0325	0.216137595009059
0.033	0.219669256359339
0.0335	0.220173779409379
0.034	0.220678302459419
0.0345	0.221687348559499
0.035	0.222696394659579
0.0355	0.232786855660379
0.036	0.3024110365659
0.0365	0.390198047272861
0.037	0.442163921426982
0.0375	0.465876504778862
0.038	0.469912689179182
0.0385	0.470417212229222
0.039	0.468399120029062
0.0395	0.469408166129142
0.04	0.469912689179182
0.0405	0.457299612928182
0.041	0.426523706875741
0.0415	0.356899525970221
0.042	0.240859224461019
0.0425	0.221182825509459
0.043	0.220678302459419
0.0435	0.221182825509459
0.044	0.221182825509459
0.0445	0.222696394659579
0.045	0.222191871609539
0.0455	0.220173779409379
0.046	0.224209963809699
0.0465	0.224714486859739
0.047	0.224209963809699
0.0475	0.225219009909779
0.048	0.224209963809699
0.0485	0.221182825509459
0.049	0.220173779409379
0.0495	0.219164733309299
0.05	0.219669256359339
0.0505	0.219164733309299
0.051	0.218660210259259
0.0515	0.218155687209219
0.052	0.216137595009059
0.0525	0.218155687209219
0.053	0.217651164159179
0.0535	0.219164733309299
0.054	0.220173779409379
0.0545	0.221687348559499
0.055	0.221182825509459
0.0555	0.223705440759659
0.056	0.223200917709619
0.0565	0.222696394659579
0.057	0.221687348559499
0.0575	0.222191871609539
0.058	0.221182825509459
0.0585	0.221687348559499
0.059	0.227237102109939
0.0595	0.28929343726486
0.06	0.381621155422181
0.0605	0.438632260076702
0.061	0.460831274278462
0.0615	0.465876504778862
0.062	0.470417212229222
0.0625	0.469912689179182
0.063	0.469408166129142
0.0635	0.469408166129142
0.064	0.465371981728822
0.0645	0.444686536677182
0.065	0.397261369973421
0.0655	0.28374368371442
0.066	0.226228056009859
0.0665	0.224714486859739
0.067	0.226228056009859
0.0675	0.224714486859739
0.068	0.222191871609539
0.0685	0.221687348559499
0.069	0.219669256359339
0.0695	0.207560703158379
0.07	0.220678302459419
0.0705	0.219164733309299
0.071	0.218660210259259
0.0715	0.218155687209219
0.072	0.215633071959019
0.0725	0.218660210259259
0.073	0.220678302459419
0.0735	0.220678302459419
0.074	0.219164733309299
0.0745	0.221182825509459
0.075	0.223200917709619
0.0755	0.223705440759659
0.076	0.224209963809699
0.0765	0.226228056009859
0.077	0.233291378710419
0.0775	0.221182825509459
0.078	0.221182825509459
0.0785	0.225723532959819
0.079	0.219164733309299
0.0795	0.216642118059099
0.08	0.220173779409379
0.0805	0.221687348559499
0.081	0.231273286510259
0.0815	0.220678302459419
0.082	0.219164733309299
0.0825	0.219669256359339
0.083	0.254481346812099
0.0835	0.34428644971922
0.084	0.416937768924981
0.0845	0.455786043778062
0.085	0.467894596979022
0.0855	0.471426258329302
0.086	0.470417212229222
0.0865	0.470417212229222
0.087	0.469912689179182
0.0875	0.470417212229222
0.088	0.459822228178382
0.0885	0.435605121776462
0.089	0.379603063222021
0.0895	0.257508485112339
0.09	0.221182825509459
0.0905	0.219669256359339
0.091	0.226732579059899
0.0915	0.219669256359339
0.092	0.221687348559499
